date,pm25,pm10,no2,so2,co,o3,month,dayofweek,is_winter,pm25_lag1,pm25_lag7,pm25_lag14,pm25_roll3,pm25_roll7,pm25_roll14,pm25_std7,pm10_roll7,no2_roll7,so2_roll7,co_roll7,o3_roll7,pm25_tomorrow,unsafe_tomorrow,isoforest_flag,ocsvm_flag,is_high_pm25
2014-02-10,172.0,136.0,52.0,3.0,24.0,8.0,2,0,1,173.0,291.0,228.0,169.0,215.14285714285714,270.2142857142857,52.7428623020169,294.0,52.142857142857146,4.142857142857143,22.714285714285715,4.714285714285714,189.0,1,-1,-1,0
2014-02-11,189.0,243.0,72.0,4.0,24.0,8.0,2,1,1,172.0,308.0,261.0,178.0,198.14285714285714,265.07142857142856,33.48844861256166,291.0,52.57142857142857,3.857142857142857,22.428571428571427,4.857142857142857,237.0,1,-1,-1,0
2014-02-12,237.0,156.0,54.0,4.0,25.0,6.0,2,2,1,189.0,249.0,253.0,199.33333333333334,196.42857142857142,263.92857142857144,30.63689030595371,288.2857142857143,52.714285714285715,3.857142857142857,23.285714285714285,5.285714285714286,213.0,1,-1,-1,0
2014-02-13,213.0,206.0,68.0,6.0,22.0,5.0,2,3,1,237.0,235.0,331.0,213.0,193.28571428571428,255.5,26.92405545055861,291.14285714285717,50.857142857142854,3.7142857142857144,23.142857142857142,5.857142857142857,233.0,1,-1,-1,0
2014-02-14,233.0,92.0,51.0,5.0,24.0,1.0,2,4,1,213.0,207.0,352.0,227.66666666666666,197.0,247.0,30.66485501895168,231.14285714285714,52.857142857142854,4.0,23.571428571428573,5.571428571428571,169.0,1,-1,-1,0
2014-02-15,169.0,131.0,50.0,2.0,26.0,2.0,2,5,1,233.0,162.0,299.0,205.0,198.0,237.71428571428572,29.422213830143022,154.57142857142858,55.857142857142854,3.857142857142857,24.0,5.714285714285714,182.0,1,-1,-1,0
2014-02-16,182.0,179.0,56.0,4.0,19.0,5.0,2,6,1,169.0,173.0,490.0,194.66666666666666,199.28571428571428,215.71428571428572,28.32380792263088,163.28571428571428,57.57142857142857,4.0,23.428571428571427,5.0,219.0,1,-1,-1,0
2014-02-17,219.0,118.0,45.0,4.0,23.0,8.0,2,0,1,182.0,172.0,291.0,190.0,206.0,210.57142857142858,26.27419519858459,160.71428571428572,56.57142857142857,4.142857142857143,23.285714285714285,5.0,179.0,1,-1,-1,0
2014-02-18,179.0,156.0,51.0,8.0,29.0,11.0,2,1,1,219.0,189.0,308.0,193.33333333333334,204.57142857142858,201.35714285714286,27.591406529673446,148.28571428571428,53.57142857142857,4.714285714285714,24.0,5.428571428571429,196.0,1,-1,-1,0
2014-02-19,196.0,462.0,92.0,9.0,34.0,2.0,2,2,1,179.0,237.0,249.0,198.0,198.71428571428572,197.57142857142858,23.627062772128237,192.0,59.0,5.428571428571429,25.285714285714285,4.857142857142857,336.0,1,-1,-1,0
2014-02-20,336.0,393.0,84.0,9.0,36.0,25.0,2,3,1,196.0,213.0,235.0,237.0,216.28571428571428,204.78571428571428,57.49120015478966,218.71428571428572,61.285714285714285,5.857142857142857,27.285714285714285,7.714285714285714,324.0,1,-1,-1,1
2014-02-21,324.0,325.0,58.0,6.0,15.0,9.0,2,4,1,336.0,233.0,207.0,285.3333333333333,229.28571428571428,213.14285714285714,70.67699834626599,252.0,62.285714285714285,6.0,26.0,8.857142857142858,272.0,1,-1,-1,1
2014-02-22,272.0,171.0,38.0,3.0,23.0,9.0,2,5,1,324.0,169.0,162.0,310.6666666666667,244.0,221.0,66.64082832618446,257.7142857142857,60.57142857142857,6.142857142857143,25.571428571428573,9.857142857142858,216.0,1,-1,-1,0
2014-02-23,216.0,134.0,37.0,7.0,22.0,11.0,2,6,1,272.0,182.0,173.0,270.6666666666667,248.85714285714286,224.07142857142858,62.4778055830723,251.28571428571428,57.857142857142854,6.571428571428571,26.0,10.714285714285714,195.0,1,-1,-1,0
2014-02-24,195.0,131.0,60.0,7.0,23.0,19.0,2,0,1,216.0,219.0,172.0,227.66666666666666,245.42857142857142,225.71428571428572,64.99706953101068,253.14285714285714,60.0,7.0,26.0,12.285714285714286,182.0,1,-1,-1,0
2014-02-25,182.0,179.0,74.0,6.0,22.0,22.0,2,1,1,195.0,179.0,189.0,197.66666666666666,245.85714285714286,225.21428571428572,64.49400119760116,256.42857142857144,63.285714285714285,6.714285714285714,25.0,13.857142857142858,208.0,1,-1,-1,0
2014-02-26,208.0,261.0,83.0,13.0,23.0,16.0,2,2,1,182.0,196.0,237.0,195.0,247.57142857142858,223.14285714285714,63.092147273801345,227.71428571428572,62.0,7.285714285714286,23.428571428571427,15.857142857142858,224.0,1,-1,-1,0
2014-02-27,224.0,161.0,56.0,6.0,23.0,17.0,2,3,1,208.0,336.0,213.0,204.66666666666666,231.57142857142858,223.92857142857142,49.71202786334216,194.57142857142858,58.0,6.857142857142857,21.571428571428573,14.714285714285714,194.0,1,-1,-1,0
2014-02-28,194.0,84.0,38.0,8.0,23.0,4.0,2,4,1,224.0,324.0,233.0,208.66666666666666,213.0,221.14285714285714,29.670411748631487,160.14285714285714,55.142857142857146,7.142857142857143,22.714285714285715,14.0,134.0,0,-1,-1,0
2014-03-01,134.0,95.0,35.0,6.0,23.0,10.0,3,5,0,194.0,272.0,169.0,184.0,193.28571428571428,218.64285714285714,29.780946289612107,149.28571428571428,54.714285714285715,7.571428571428571,22.714285714285715,14.142857142857142,160.0,1,-1,-1,0
2014-03-02,160.0,104.0,30.0,3.0,23.0,11.0,3,6,0,134.0,216.0,182.0,162.66666666666666,185.28571428571428,217.07142857142858,30.181198814903997,145.0,53.714285714285715,7.0,22.857142857142858,14.142857142857142,167.0,1,-1,-1,0
2014-03-03,167.0,117.0,41.0,5.0,23.0,16.0,3,0,0,160.0,195.0,219.0,153.66666666666666,181.28571428571428,213.35714285714286,30.532574330345884,143.0,51.0,6.714285714285714,22.857142857142858,13.714285714285714,168.0,1,-1,-1,0
2014-03-04,168.0,153.0,45.0,8.0,26.0,14.0,3,1,0,167.0,182.0,179.0,165.0,179.28571428571428,212.57142857142858,30.933877253017663,139.28571428571428,46.857142857142854,7.0,23.428571428571427,12.571428571428571,182.0,1,-1,1,0
2014-03-05,182.0,143.0,41.0,7.0,19.0,12.0,3,2,0,168.0,208.0,196.0,172.33333333333334,175.57142857142858,211.57142857142858,28.36580772019457,122.42857142857143,40.857142857142854,6.142857142857143,22.857142857142858,12.0,173.0,1,1,1,0
2014-03-06,173.0,106.0,39.0,8.0,23.0,13.0,3,3,0,182.0,224.0,336.0,174.33333333333334,168.28571428571428,199.92857142857142,18.78575955091424,114.57142857142857,38.42857142857143,6.428571428571429,22.857142857142858,11.428571428571429,155.0,1,1,1,0
2014-03-07,155.0,124.0,42.0,8.0,24.0,17.0,3,4,0,173.0,194.0,324.0,170.0,162.71428571428572,187.85714285714286,15.35919144697293,120.28571428571429,39.0,6.428571428571429,23.0,13.285714285714286,194.0,1,-1,1,0
2014-03-08,194.0,112.0,44.0,7.0,25.0,16.0,3,5,0,155.0,134.0,272.0,174.0,171.28571428571428,182.28571428571428,13.262909254939695,122.71428571428571,40.285714285714285,6.571428571428571,23.285714285714285,14.142857142857142,167.0,1,-1,1,0
2014-03-09,167.0,157.0,46.0,9.0,28.0,16.0,3,6,0,194.0,160.0,216.0,172.0,172.28571428571428,178.78571428571428,12.512850537404796,130.28571428571428,42.57142857142857,7.428571428571429,24.0,14.857142857142858,198.0,1,-1,1,0
2014-03-10,198.0,86.0,53.0,6.0,24.0,8.0,3,0,0,167.0,167.0,195.0,186.33333333333334,176.71428571428572,179.0,15.467323467170958,125.85714285714286,44.285714285714285,7.571428571428571,24.142857142857142,13.714285714285714,123.0,0,-1,-1,0
2014-03-11,123.0,77.0,40.0,8.0,23.0,10.0,3,1,0,198.0,168.0,182.0,162.66666666666666,170.28571428571428,174.78571428571428,25.675632324016842,115.0,43.57142857142857,7.571428571428571,23.714285714285715,13.142857142857142,102.0,0,1,1,0
2014-03-12,102.0,75.0,49.0,8.0,23.0,12.0,3,2,0,123.0,182.0,208.0,141.0,158.85714285714286,167.21428571428572,35.51257322615277,105.28571428571429,44.714285714285715,7.714285714285714,24.285714285714285,13.142857142857142,150.0,1,-1,-1,0
2014-03-13,150.0,87.0,29.0,7.0,23.0,24.0,3,3,0,102.0,173.0,224.0,125.0,155.57142857142858,161.92857142857142,35.046907342670345,102.57142857142857,43.285714285714285,7.571428571428571,24.285714285714285,14.714285714285714,133.0,0,1,1,0
2014-03-14,133.0,90.0,31.0,11.0,22.0,32.0,3,4,0,150.0,155.0,194.0,128.33333333333334,152.42857142857142,157.57142857142858,36.07795791919291,97.71428571428571,41.714285714285715,8.0,24.0,16.857142857142858,144.0,0,1,1,0
2014-03-15,144.0,200.0,35.0,6.0,28.0,3.0,3,5,0,133.0,194.0,134.0,142.33333333333334,145.28571428571428,158.28571428571428,31.079008380332382,110.28571428571429,40.42857142857143,7.857142857142857,24.428571428571427,15.0,279.0,1,-1,-1,0
2014-03-16,279.0,133.5,70.0,7.0,23.5,6.0,3,6,0,144.0,167.0,160.0,185.33333333333334,161.28571428571428,166.78571428571428,59.73752111170527,106.92857142857143,43.857142857142854,7.571428571428571,23.785714285714285,13.571428571428571,172.0,1,-1,-1,0
2014-03-17,172.0,67.0,16.0,8.0,19.0,29.0,3,0,0,279.0,198.0,167.0,198.33333333333334,157.57142857142858,167.14285714285714,57.852851104784676,104.21428571428571,38.57142857142857,7.857142857142857,23.071428571428573,16.571428571428573,93.0,0,1,1,0
2014-03-18,93.0,79.0,25.0,8.0,18.0,16.0,3,1,0,172.0,123.0,168.0,181.33333333333334,153.28571428571428,161.78571428571428,61.816163705281014,104.5,36.42857142857143,7.857142857142857,22.357142857142858,17.428571428571427,112.0,0,1,1,0
2014-03-19,112.0,79.0,37.0,7.0,22.0,14.0,3,2,0,93.0,102.0,182.0,125.66666666666667,154.71428571428572,156.78571428571428,60.53570375052589,105.07142857142857,34.714285714285715,7.714285714285714,22.214285714285715,17.714285714285715,126.0,0,1,1,0
2014-03-20,126.0,87.0,26.0,7.0,18.0,22.0,3,3,0,112.0,150.0,173.0,110.33333333333333,151.28571428571428,153.42857142857142,61.518870507929805,105.07142857142857,34.285714285714285,7.714285714285714,21.5,17.428571428571427,133.0,0,1,1,0
2014-03-21,133.0,193.0,84.0,13.0,23.0,16.0,3,4,0,126.0,133.0,155.0,123.66666666666667,151.28571428571428,151.85714285714286,61.518870507929805,119.78571428571429,41.857142857142854,8.0,21.642857142857142,15.142857142857142,193.0,1,-1,-1,0
2014-03-22,193.0,226.0,75.0,12.0,25.0,31.0,3,5,0,133.0,144.0,194.0,150.66666666666666,158.28571428571428,151.78571428571428,63.313280033271326,123.5,47.57142857142857,8.857142857142858,21.214285714285715,19.142857142857142,206.0,1,-1,-1,0
2014-03-23,206.0,213.0,51.0,14.0,26.0,7.0,3,6,0,193.0,279.0,167.0,177.33333333333334,147.85714285714286,154.57142857142858,42.80743148655615,134.85714285714286,44.857142857142854,9.857142857142858,21.571428571428573,19.285714285714285,218.0,1,-1,1,0
2014-03-24,218.0,87.0,38.0,9.0,22.0,6.0,3,0,0,206.0,172.0,198.0,205.66666666666666,154.42857142857142,156.0,50.049499307709226,137.71428571428572,48.0,10.0,22.0,16.0,135.0,0,-1,-1,0
2014-03-25,135.0,160.0,59.0,12.0,25.0,18.0,3,1,0,218.0,93.0,123.0,186.33333333333334,160.42857142857142,156.85714285714286,43.554016817652816,149.28571428571428,52.857142857142854,10.571428571428571,23.0,16.285714285714285,177.0,1,-1,-1,0
2014-03-26,177.0,132.0,48.0,11.0,21.0,13.0,3,2,0,135.0,112.0,102.0,176.66666666666666,169.71428571428572,162.21428571428572,38.09511904743304,156.85714285714286,54.42857142857143,11.142857142857142,22.857142857142858,16.142857142857142,166.0,1,-1,-1,0
2014-03-27,166.0,113.0,44.0,8.0,23.0,8.0,3,3,0,177.0,126.0,150.0,159.33333333333334,175.42857142857142,163.35714285714286,33.12027145046337,160.57142857142858,57.0,11.285714285714286,23.571428571428573,14.142857142857142,153.0,1,-1,-1,0
2014-03-28,153.0,149.0,56.0,10.0,25.0,14.0,3,4,0,166.0,133.0,133.0,165.33333333333334,178.28571428571428,164.78571428571428,29.516742625806327,154.28571428571428,53.0,10.857142857142858,23.857142857142858,13.857142857142858,180.0,1,-1,-1,0
2014-03-29,180.0,108.0,38.0,9.0,24.0,11.0,3,5,0,153.0,193.0,144.0,166.33333333333334,176.42857142857142,167.35714285714286,28.83780587387059,137.42857142857142,47.714285714285715,10.428571428571429,23.714285714285715,11.0,163.0,1,-1,1,0
2014-03-30,163.0,84.0,30.0,9.0,23.0,17.0,3,6,0,180.0,206.0,279.0,165.33333333333334,170.28571428571428,159.07142857142858,25.921125783899917,119.0,44.714285714285715,9.714285714285714,23.285714285714285,12.428571428571429,132.0,0,1,1,0
2014-03-31,132.0,99.0,35.0,9.0,24.0,21.0,3,0,0,163.0,218.0,172.0,158.33333333333334,158.0,156.21428571428572,18.991226044325565,120.71428571428571,44.285714285714285,9.714285714285714,23.571428571428573,14.571428571428571,137.0,0,1,1,0
2014-04-01,137.0,134.0,51.0,10.0,25.0,24.0,4,1,0,132.0,135.0,93.0,144.0,158.28571428571428,159.35714285714286,18.5985150456902,117.0,43.142857142857146,9.428571428571429,23.571428571428573,15.428571428571429,168.0,1,-1,1,0
2014-04-02,168.0,185.0,74.0,15.0,20.0,34.0,4,2,0,137.0,177.0,112.0,145.66666666666666,157.0,163.35714285714286,17.358955421722143,124.57142857142857,46.857142857142854,10.0,23.428571428571427,18.428571428571427,199.0,1,-1,-1,0
2014-04-03,199.0,120.0,40.0,7.0,20.0,22.0,4,3,0,168.0,166.0,126.0,168.0,161.71428571428572,168.57142857142858,23.57763266116349,125.57142857142857,46.285714285714285,9.857142857142858,23.0,20.428571428571427,173.0,1,1,1,0
2014-04-04,173.0,102.0,39.0,7.0,22.0,20.0,4,4,0,199.0,153.0,133.0,180.0,164.57142857142858,171.42857142857142,23.557427299099988,118.85714285714286,43.857142857142854,9.428571428571429,22.571428571428573,21.285714285714285,133.0,0,1,1,0
2014-04-05,133.0,110.0,37.0,9.0,22.0,17.0,4,5,0,173.0,180.0,193.0,168.33333333333334,157.85714285714286,167.14285714285714,25.076074728902977,119.14285714285714,43.714285714285715,9.428571428571429,22.285714285714285,22.142857142857142,148.0,0,1,1,0
2014-04-06,148.0,253.0,83.0,13.0,31.0,6.0,4,6,0,133.0,163.0,206.0,151.33333333333334,155.71428571428572,163.0,25.203930154602848,143.28571428571428,51.285714285714285,10.0,23.428571428571427,20.571428571428573,203.0,1,-1,-1,0
2014-04-07,203.0,84.0,30.0,9.0,21.0,17.0,4,0,0,148.0,132.0,218.0,161.33333333333334,165.85714285714286,161.92857142857142,28.180540398346814,141.14285714285714,50.57142857142857,10.0,23.0,20.0,111.0,0,-1,-1,0
2014-04-08,111.0,94.0,25.0,7.0,23.0,34.0,4,1,0,203.0,137.0,135.0,154.0,162.14285714285714,160.21428571428572,33.77587191782804,135.42857142857142,46.857142857142854,9.571428571428571,22.714285714285715,21.428571428571427,151.0,1,1,-1,0
2014-04-09,151.0,121.0,30.0,11.0,23.0,26.0,4,2,0,111.0,168.0,177.0,155.0,159.71428571428572,158.35714285714286,33.895497664214396,126.28571428571429,40.57142857142857,9.0,23.142857142857142,20.285714285714285,152.0,1,1,1,0
2014-04-10,152.0,113.0,31.0,10.0,23.0,21.0,4,3,0,151.0,199.0,166.0,138.0,153.0,157.35714285714286,29.137604568667005,125.28571428571429,39.285714285714285,9.428571428571429,23.571428571428573,20.142857142857142,147.0,0,1,1,0
2014-04-11,147.0,152.0,39.0,14.0,23.0,27.0,4,4,0,152.0,173.0,153.0,150.0,149.28571428571428,156.92857142857142,27.78917226615613,132.42857142857142,39.285714285714285,10.428571428571429,23.714285714285715,21.142857142857142,179.0,1,-1,1,0
2014-04-12,179.0,251.0,61.0,20.0,23.0,60.0,4,5,0,147.0,133.0,180.0,159.33333333333334,155.85714285714286,156.85714285714286,28.71949727640661,152.57142857142858,42.714285714285715,12.0,23.857142857142858,27.285714285714285,237.0,1,-1,-1,0
2014-04-13,237.0,199.0,53.0,10.0,10.0,16.0,4,6,0,179.0,148.0,163.0,187.66666666666666,168.57142857142858,162.14285714285714,41.51247660987854,144.85714285714286,38.42857142857143,11.571428571428571,20.857142857142858,28.714285714285715,184.0,1,-1,-1,0
2014-04-14,184.0,138.0,49.0,9.0,10.0,17.0,4,0,0,237.0,203.0,132.0,200.0,165.85714285714286,165.85714285714286,39.456425633976565,152.57142857142858,41.142857142857146,11.571428571428571,19.285714285714285,28.714285714285715,165.0,1,-1,-1,0
2014-04-15,165.0,375.0,85.0,13.0,20.0,27.0,4,1,0,184.0,111.0,137.0,195.33333333333334,173.57142857142858,167.85714285714286,31.399878677351253,192.71428571428572,49.714285714285715,12.428571428571429,18.857142857142858,27.714285714285715,250.0,1,-1,-1,0
2014-04-16,250.0,197.0,54.0,10.0,8.0,26.0,4,2,0,165.0,151.0,168.0,199.66666666666666,187.71428571428572,173.71428571428572,40.512196870054915,203.57142857142858,53.142857142857146,12.285714285714286,16.714285714285715,27.714285714285715,201.0,1,-1,-1,0
2014-04-17,201.0,199.0,60.0,9.0,11.0,16.0,4,3,0,250.0,152.0,199.0,205.33333333333334,194.71428571428572,173.85714285714286,37.42866230450604,215.85714285714286,57.285714285714285,12.142857142857142,15.0,27.0,185.0,1,-1,-1,0
2014-04-18,185.0,104.0,41.0,6.0,9.0,18.0,4,4,0,201.0,147.0,173.0,212.0,200.14285714285714,174.71428571428572,31.667167915832188,209.0,57.57142857142857,11.0,13.0,25.714285714285715,133.0,0,-1,-1,0
2014-04-19,133.0,107.0,35.0,6.0,8.0,19.0,4,5,0,185.0,179.0,133.0,173.0,193.57142857142858,174.71428571428572,40.36441148196892,188.42857142857142,53.857142857142854,9.0,10.857142857142858,19.857142857142858,156.0,1,-1,-1,0
2014-04-20,156.0,115.0,43.5,4.5,9.0,20.5,4,6,0,133.0,237.0,148.0,158.0,182.0,175.28571428571428,37.336309405188864,176.42857142857142,52.5,8.214285714285714,10.714285714285714,20.5,150.0,1,-1,-1,0
2014-04-21,150.0,123.0,52.0,3.0,10.0,22.0,4,0,0,156.0,184.0,203.0,146.33333333333334,177.14285714285714,171.5,39.19791053712157,174.28571428571428,52.92857142857143,7.357142857142857,10.714285714285714,21.214285714285715,144.0,0,-1,-1,0
2014-04-22,144.0,160.0,40.0,5.0,6.0,25.0,4,1,0,150.0,165.0,111.0,150.0,174.14285714285714,173.85714285714286,41.04237067319805,143.57142857142858,46.5,6.214285714285714,8.714285714285714,20.928571428571427,156.0,1,1,-1,0
2014-04-23,156.0,125.0,43.0,8.0,9.0,23.0,4,2,0,144.0,250.0,151.0,150.0,160.71428571428572,174.21428571428572,23.872678146885058,133.28571428571428,44.92857142857143,5.928571428571429,8.857142857142858,20.5,152.0,1,1,-1,0
2014-04-24,152.0,271.0,55.0,15.0,15.0,24.0,4,3,0,156.0,201.0,152.0,150.66666666666666,153.71428571428572,174.21428571428572,15.965737123752408,143.57142857142858,44.214285714285715,6.785714285714286,9.428571428571429,21.642857142857142,241.0,1,-1,-1,0
2014-04-25,241.0,218.0,55.0,14.0,11.0,23.0,4,4,0,152.0,185.0,147.0,183.0,161.71428571428572,180.92857142857142,35.87345483647711,159.85714285714286,46.214285714285715,7.928571428571429,9.714285714285714,22.357142857142858,210.0,1,-1,-1,0
2014-04-26,210.0,185.0,50.0,11.0,11.0,20.0,4,5,0,241.0,133.0,179.0,201.0,172.71428571428572,183.14285714285714,37.3751891219932,171.0,48.357142857142854,8.642857142857142,10.142857142857142,22.5,231.0,1,-1,-1,0
2014-04-27,231.0,209.0,52.0,11.0,11.0,27.0,4,6,0,210.0,156.0,237.0,227.33333333333334,183.42857142857142,182.71428571428572,42.22107350149971,184.42857142857142,49.57142857142857,9.571428571428571,10.428571428571429,23.428571428571427,200.0,1,-1,-1,0
2014-04-28,200.0,212.0,62.0,10.0,17.0,27.0,4,0,0,231.0,150.0,184.0,213.66666666666666,190.57142857142858,183.85714285714286,39.78214483432283,197.14285714285714,51.0,10.571428571428571,11.428571428571429,24.142857142857142,246.0,1,-1,-1,0
2014-04-29,246.0,289.0,64.0,11.0,12.0,26.0,4,1,0,200.0,144.0,165.0,225.66666666666666,205.14285714285714,189.64285714285714,38.5418758038082,215.57142857142858,54.42857142857143,11.428571428571429,12.285714285714286,24.285714285714285,244.0,1,-1,-1,0
2014-04-30,244.0,342.0,77.0,13.0,22.0,31.0,4,2,0,246.0,156.0,250.0,230.0,217.71428571428572,189.21428571428572,33.91516025670637,246.57142857142858,59.285714285714285,12.142857142857142,14.142857142857142,25.428571428571427,290.0,1,-1,-1,0
2014-05-01,290.0,376.0,65.0,10.0,17.0,25.0,5,3,0,244.0,152.0,201.0,260.0,237.42857142857142,195.57142857142858,29.119621923238512,261.57142857142856,60.714285714285715,11.428571428571429,14.428571428571429,25.571428571428573,283.0,1,-1,-1,0
2014-05-02,283.0,341.0,42.0,10.0,11.0,25.0,5,4,0,290.0,241.0,185.0,272.3333333333333,243.42857142857142,202.57142857142858,33.91094780380446,279.14285714285717,58.857142857142854,10.857142857142858,14.428571428571429,25.857142857142858,241.0,1,-1,-1,0
2014-05-03,241.0,166.0,50.0,7.0,11.0,22.0,5,5,0,283.0,210.0,133.0,271.3333333333333,247.85714285714286,210.28571428571428,30.688915324747,276.42857142857144,58.857142857142854,10.285714285714286,14.428571428571429,26.142857142857142,163.0,1,-1,-1,0
2014-05-04,163.0,271.0,55.0,6.0,10.0,21.0,5,6,0,241.0,231.0,156.0,229.0,238.14285714285714,210.78571428571428,44.54745997782772,285.2857142857143,59.285714285714285,9.571428571428571,14.285714285714286,25.285714285714285,214.0,1,-1,-1,0
2014-05-05,214.0,153.0,50.0,5.0,9.0,35.0,5,0,0,163.0,200.0,150.0,206.0,240.14285714285714,215.35714285714286,42.83078554586831,276.85714285714283,57.57142857142857,8.857142857142858,13.142857142857142,26.428571428571427,171.0,1,-1,-1,0
2014-05-06,171.0,122.0,57.0,10.0,9.0,28.0,5,1,0,214.0,246.0,144.0,182.66666666666666,229.42857142857142,217.28571428571428,49.91612011784394,253.0,56.57142857142857,8.714285714285714,12.714285714285714,26.714285714285715,163.0,1,-1,-1,0
2014-05-07,163.0,188.0,68.0,14.0,8.0,25.0,5,2,0,171.0,244.0,156.0,182.66666666666666,217.85714285714286,217.78571428571428,55.09515578048739,231.0,55.285714285714285,8.857142857142858,10.714285714285714,25.857142857142858,196.0,1,-1,-1,0
2014-05-08,196.0,339.0,68.0,16.0,8.0,20.0,5,3,0,163.0,290.0,152.0,176.66666666666666,204.42857142857142,220.92857142857142,45.13630151314686,225.71428571428572,55.714285714285715,9.714285714285714,9.428571428571429,25.142857142857142,286.0,1,-1,-1,0
2014-05-09,286.0,178.0,59.0,9.0,7.0,18.0,5,4,0,196.0,283.0,241.0,215.0,204.85714285714286,224.14285714285714,46.012420683363814,202.42857142857142,58.142857142857146,9.571428571428571,8.857142857142858,24.142857142857142,199.0,1,-1,-1,0
2014-05-10,199.0,258.0,69.0,16.0,5.0,24.0,5,5,0,286.0,241.0,210.0,227.0,198.85714285714286,223.35714285714286,43.16413855439315,215.57142857142858,60.857142857142854,10.857142857142858,8.0,24.428571428571427,224.0,1,-1,-1,0
2014-05-11,224.0,108.0,49.0,8.0,7.0,19.0,5,6,0,199.0,163.0,231.0,236.33333333333334,207.57142857142858,222.85714285714286,40.81199636894812,192.28571428571428,60.0,11.142857142857142,7.571428571428571,24.142857142857142,155.0,1,-1,-1,0
2014-05-12,155.0,214.0,46.0,8.0,5.0,12.0,5,0,0,224.0,214.0,200.0,192.66666666666666,199.14285714285714,219.64285714285714,45.12733307515726,201.0,59.42857142857143,11.571428571428571,7.0,20.857142857142858,191.0,1,-1,-1,0
2014-05-13,191.0,77.0,39.0,8.0,6.0,18.0,5,1,0,155.0,171.0,246.0,190.0,202.0,215.71428571428572,43.65775990588604,194.57142857142858,56.857142857142854,11.285714285714286,6.571428571428571,19.428571428571427,129.0,0,-1,-1,0
2014-05-14,129.0,82.0,41.0,7.0,7.0,41.0,5,2,0,191.0,163.0,244.0,158.33333333333334,197.14285714285714,207.5,50.13125628929372,179.42857142857142,53.0,10.285714285714286,6.428571428571429,21.714285714285715,156.0,1,-1,-1,0
2014-05-15,156.0,140.0,36.0,10.0,8.0,70.0,5,3,0,129.0,196.0,290.0,158.66666666666666,191.42857142857142,197.92857142857142,52.50668891629311,151.0,48.42857142857143,9.428571428571429,6.428571428571429,28.857142857142858,186.0,1,-1,-1,0
2014-05-16,186.0,176.0,42.0,13.0,11.0,70.0,5,4,0,156.0,286.0,283.0,157.0,177.14285714285714,191.0,32.142539680972035,150.71428571428572,46.0,10.0,7.0,36.285714285714285,192.0,1,-1,-1,0
2014-05-17,192.0,193.0,50.0,12.0,11.0,62.0,5,5,0,186.0,199.0,241.0,178.0,176.14285714285714,187.5,31.450641601450076,141.42857142857142,43.285714285714285,9.428571428571429,7.857142857142857,41.714285714285715,214.0,1,-1,-1,0
2014-05-18,214.0,155.0,35.0,6.0,9.0,29.0,5,6,0,192.0,224.0,163.0,197.33333333333334,174.71428571428572,191.14285714285714,29.05003893120916,148.14285714285714,41.285714285714285,9.142857142857142,8.142857142857142,43.142857142857146,173.0,1,1,1,0
2014-05-19,173.0,101.0,22.0,7.0,10.0,28.0,5,0,0,214.0,155.0,214.0,193.0,177.28571428571428,188.21428571428572,27.78317407901348,132.0,37.857142857142854,9.0,8.857142857142858,45.42857142857143,155.0,1,1,1,0
2014-05-20,155.0,114.0,37.0,8.0,9.0,52.0,5,1,0,173.0,191.0,171.0,180.66666666666666,172.14285714285714,187.07142857142858,28.150953633512977,137.28571428571428,37.57142857142857,9.0,9.285714285714286,50.285714285714285,149.0,0,1,1,0
2014-05-21,149.0,145.0,40.0,10.0,11.0,61.0,5,2,0,155.0,129.0,163.0,159.0,175.0,186.07142857142858,23.706539182259515,146.28571428571428,37.42857142857143,9.428571428571429,9.857142857142858,53.142857142857146,174.0,1,-1,1,0
2014-05-22,174.0,173.0,48.0,13.0,17.0,83.0,5,3,0,149.0,156.0,196.0,159.33333333333334,177.57142857142858,184.5,22.232537288526444,151.0,39.142857142857146,9.857142857142858,11.142857142857142,55.0,192.0,1,-1,-1,0
2014-05-23,192.0,194.0,45.0,9.0,9.0,31.0,5,4,0,174.0,186.0,286.0,171.66666666666666,178.42857142857142,177.78571428571428,22.721921447925972,153.57142857142858,39.57142857142857,9.285714285714286,10.857142857142858,49.42857142857143,188.0,1,-1,-1,0
2014-05-24,188.0,100.0,38.0,9.0,9.0,59.0,5,5,0,192.0,192.0,199.0,184.66666666666666,177.85714285714286,177.0,22.37132518373006,140.28571428571428,37.857142857142854,8.857142857142858,10.571428571428571,49.0,138.0,0,1,1,0
2014-05-25,138.0,109.0,33.0,7.0,9.0,71.0,5,6,0,188.0,214.0,224.0,172.66666666666666,167.0,170.85714285714286,20.24845673131682,133.71428571428572,37.57142857142857,9.0,10.571428571428571,55.0,137.0,0,1,1,0
2014-05-26,137.0,76.0,50.0,9.0,9.0,30.0,5,0,0,138.0,173.0,155.0,154.33333333333334,161.85714285714286,169.57142857142858,22.872316392155586,130.14285714285714,41.57142857142857,9.285714285714286,10.428571428571429,55.285714285714285,134.0,0,1,-1,0
2014-05-27,134.0,137.0,68.0,11.0,13.0,127.0,5,1,0,137.0,155.0,191.0,136.33333333333334,158.85714285714286,165.5,25.18219325521251,133.42857142857142,46.0,9.714285714285714,11.0,66.0,174.0,1,-1,-1,0
